"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
3801431,3801694,NA,NA,"Npun_F3047","hypothetical protein",271,142,0,0,302,0,449,0,265,176,267,0,232,169,509,1,476,402,166,1,465,265,458,1,18,228,12,0,344,44,127,0,117,87,0,0,274,466,350,1,42,24,0,0,14,43,139,0
3801702,3802418,NA,NA,"Npun_F3048","hexapaptide repeat-containing transferase",1533,400,0,0,616,2305,1295,1,577,737,1045,1,546,575,1127,1,794,523,820,0,574,1098,839,1,473,574,313,0,896,517,357,0,525,387,0,0,796,590,1190,1,545,383,196,0,592,487,94,0
3802596,3803774,NA,NA,"Npun_F3049","acyltransferase 3",2101,2082,0,1,3068,4973,2816,3,2623,1666,1508,1,849,1104,1106,0,629,1209,824,0,1414,1540,1088,1,2208,2689,1788,1,1883,1727,2370,1,532,1563,0,0,1585,916,1350,1,1932,2605,2302,1,1365,1558,970,1
3803904,3804413,NA,NA,"Npun_F3050","hypothetical protein",2115,978,0,2,736,2633,1009,2,2640,1859,2526,4,2002,2236,1333,3,1619,2830,2060,4,2387,2144,2424,4,2920,1470,2974,4,2092,1166,1071,2,1124,1635,5817,5,2642,1652,1403,3,1095,1781,2695,3,726,1619,1436,2
3804594,3807185,3804594,NA,"Npun_F3051","Cl- channel voltage-gated family protein",45836,33589,44408,15,34227,31066,38996,13,32952,35426,39702,13,43208,39411,42015,16,38519,117419,49347,26,44869,42027,35340,15,26944,27308,27570,10,33055,33614,32105,12,33734,34476,17538,11,39397,40301,30811,14,27746,29662,28741,11,42707,19880,32629,12
3808692,3807265,NA,NA,"Npun_R3052","integral membrane sensor signal transduction histidine kinase",16467,10469,0,6,9139,8234,6993,5,10133,10189,11148,7,8295,10059,9249,6,9689,11913,10111,7,7126,10125,8170,5,7174,7262,9297,5,11680,10278,7178,6,4654,4460,5996,3,7169,6621,5942,4,6903,6899,10256,5,7568,4667,5422,4
3809066,3808689,NA,NA,"Npun_R3053","response regulator receiver protein",8051,4531,0,11,4354,4440,3200,10,2922,4560,4656,10,3604,4479,4789,11,3981,4350,4237,11,3304,3277,2416,7,3463,3967,3284,9,4072,4305,2947,9,2450,2564,5205,9,2670,3042,3045,7,5362,2756,4616,11,2092,3556,3700,8
3810524,3809199,NA,NA,"Npun_R3054","Chase sensor signal transduction histidine kinase",8825,10325,7798,6,11507,13945,15713,10,8757,7065,4917,5,5713,6241,5897,4,7329,8254,7217,5,9219,9849,10620,7,7276,8029,10405,6,7662,8182,7623,5,7149,9862,5421,5,10154,11198,12737,8,12303,8370,8080,7,9069,12837,12451,8
3810917,3812842,NA,NA,"Npun_F3055","1A family penicillin-binding protein",30569,28294,18452,13,6348,12969,13232,5,16107,20705,16396,9,21677,22430,23950,11,15158,17439,17101,8,12522,15152,12616,6,14866,14508,15780,7,20441,28183,19697,11,12014,11363,12205,6,18535,16302,13626,8,22982,28776,29345,14,17042,14164,13641,7
3813162,3812866,NA,NA,"Npun_R3056","hypothetical protein",18235,11560,5297,39,5222,3226,4187,14,7435,7654,9026,27,7335,7232,12434,30,9354,11449,9935,34,5485,7432,6628,21,7618,8170,6767,25,7905,9521,9501,30,4384,4187,3244,13,5725,4061,5165,16,14871,13379,16797,50,8683,4874,3574,19
3813619,3813182,NA,NA,"Npun_R3057","BadM/Rrf2 family transcriptional regulator",19495,14278,3207,28,7057,2922,4161,10,12368,8863,10180,23,12870,13160,8016,25,9739,10316,8942,22,6991,9240,7945,18,10824,10888,10279,24,12236,10257,10842,25,6378,5969,846,10,7723,6254,6513,15,17519,18221,12849,36,7675,7130,6409,16
3814343,3813954,NA,NA,"Npun_R3058","hypothetical protein",8401,7147,3384,16,6225,3499,2591,10,10028,8610,7118,22,8652,6475,6371,18,3871,3578,3069,8,3966,3764,4740,10,3368,5887,4452,11,3712,5594,6753,13,1587,2075,559,3,2051,2114,2085,5,4644,5101,4535,12,6024,4032,3898,11
3815181,3814345,3815191,3814345,"Npun_R3059","hypothetical protein",39776,44379,35462,47,15209,6148,6987,11,78477,53787,58986,76,42421,34227,33091,43,23746,18214,18442,24,30950,33306,44734,43,44206,44985,41858,52,35764,34897,53731,49,13580,16248,13184,17,14534,18603,16116,19,26436,45365,25925,38,63710,38749,47527,59
3818421,3819146,3818115,3819176,"Npun_F3064","two component transcriptional regulator",29746,39288,3590,33,50121,27705,35034,51,41461,31932,36591,50,35725,29895,35887,46,56324,58243,47827,74,46826,39565,35550,55,31199,37644,29839,45,33865,26082,30190,41,40103,45100,34466,54,44798,40945,37650,56,22164,24802,28107,34,36070,17949,18158,33
3820057,3821499,NA,NA,"Npun_F3065","group 1 glycosyl transferase",27149,18425,8858,12,22604,19585,10855,12,16422,17218,16487,11,19560,22047,19686,14,24842,28889,26505,18,19240,21147,19745,13,17951,13316,11502,9,12601,20018,13248,10,16214,15204,20027,11,22193,16962,18047,13,12569,18713,21351,12,15144,11733,12538,9
3821663,3822436,NA,NA,"Npun_F3066","sucrose phosphatase",5692,4522,0,4,3423,6377,3141,5,4613,5368,3022,5,3876,4750,5329,6,4489,5349,4736,6,3590,3242,3950,4,2629,2420,3445,3,2673,4083,2639,4,4221,3009,1630,3,3979,3163,3735,4,3757,4428,5188,5,2984,4803,4210,5
3824916,3822670,NA,3822670,"Npun_R3067","metal dependent phosphohydrolase",67276,88952,64861,32,26390,44433,34268,15,55023,55415,60665,25,82339,81206,72884,35,30707,35854,34442,14,38051,37611,34125,16,57472,68943,62634,28,70808,72272,80801,33,28668,34695,35609,14,40586,41433,39942,18,96798,90159,84571,40,31815,31457,30984,13
3826241,3825357,3826241,3825357,"Npun_R3068","PRC-barrel domain-containing protein",40723,52019,66951,60,4278,5924,3513,5,28678,30400,28875,33,36434,39785,33986,41,7032,7013,6136,7,8796,7678,14598,11,33426,29219,33187,36,48046,47531,59810,58,14561,10484,10279,13,6510,4961,9361,7,61202,52531,33149,55,5660,11374,11817,10
3827380,3826466,NA,NA,"Npun_R3069","S-layer protein",5540,10078,0,5,4107,4485,2780,4,4101,7439,7091,6,6682,7080,6594,7,2723,2326,1867,2,4781,2954,3874,4,10556,8214,9127,10,8132,11193,8663,10,4347,2908,4186,4,2128,1570,4834,3,9935,8426,7100,9,3826,3938,3325,4
3829412,3830227,NA,NA,"Npun_F3072","ion transporter",3648,2556,0,2,489,1433,338,0,2417,2008,1439,2,2420,3020,1953,3,1252,1326,1347,1,1090,1172,1225,1,1356,1751,1092,1,2589,2630,1707,2,507,219,0,0,1002,675,1826,1,1314,1558,2550,2,1177,751,903,1
3830260,3831267,NA,NA,"Npun_F3073","MscS mechanosensitive ion channel",13447,13493,4031,10,6376,5351,9188,6,12823,14022,15222,13,13820,13551,12839,13,7159,7903,7303,7,7090,8449,6630,7,12036,11615,11511,11,14701,13393,15771,14,7288,7502,3056,5,8757,8280,9445,8,10158,13731,12319,11,7534,7436,7457,7
3831264,3832613,NA,NA,"Npun_F3074","hypothetical protein",7325,10281,4561,5,2185,3808,5352,2,4918,7777,8086,5,6899,9026,6730,5,4022,4392,4601,3,5162,3701,4727,3,4525,6172,7924,4,9379,10665,9043,7,4339,2905,8014,3,4862,5378,6486,4,8640,11094,9603,7,3201,4616,4700,3
3832658,3833257,NA,NA,"Npun_F3075","hypothetical protein",2870,1367,4620,4,589,3534,1976,3,573,1548,931,1,952,857,1071,1,598,1119,380,1,466,1020,762,1,686,642,1042,1,1334,993,354,1,562,254,1238,1,1192,575,707,1,1292,1002,1239,1,718,570,135,0
3833285,3834451,NA,NA,"Npun_F3076","peptidase S1 and S6, chymotrypsin/Hap",12411,13441,18393,12,9616,9026,10392,8,12274,8793,11227,9,10552,10802,9060,8,5826,6934,5885,5,4814,5211,5016,4,8165,7677,9122,7,10841,10276,7760,8,6125,6715,7582,5,7557,7260,5896,5,14409,14008,13235,11,5282,4627,5454,4
3835746,3834649,NA,NA,"Npun_R3077","hypothetical protein",18130,17297,0,10,4446,3509,7062,4,7737,14166,10687,9,11207,12305,11090,10,6505,7068,6526,6,6828,6950,6013,6,11815,9815,9300,9,13141,13321,9820,11,5580,3962,1849,3,6811,8525,5468,6,11489,10387,16529,11,5359,3965,2873,3
3837939,3836065,NA,NA,"Npun_R3078","multi-component transcriptional regulator",32016,27579,16892,13,6472,9160,13476,5,22574,22727,17945,11,23099,26466,20517,12,11550,11608,10238,5,10182,12451,9462,5,20245,17459,19736,10,28859,27985,24321,14,8242,9293,6891,4,11774,11067,9442,5,27084,24050,29650,14,7772,8508,9343,4
3839082,3840194,3839082,3840194,"Npun_F3080","transposase",83607,66849,24867,52,33849,38071,26969,29,35086,76926,57211,50,72470,67100,76368,64,52472,68489,57889,53,48956,56633,44655,44,67813,65636,47593,54,65614,68380,51280,55,36747,30312,36963,31,49713,47499,40208,41,35276,34456,42296,33,39639,44202,32296,34
3841285,3840662,NA,NA,"Npun_R3082","hypothetical protein",6154,5851,9005,11,2252,2897,2835,4,5080,4899,6134,8,8450,9817,7696,13,2697,3570,4822,5,3555,3147,2548,4,3955,5173,5049,7,7361,8894,6896,12,2690,2968,5425,5,3302,3293,3356,5,4729,4594,8845,9,2174,1294,1609,2
3843608,3841503,NA,3841503,"Npun_R3083","multi-sensor hybrid histidine kinase",44077,60268,54944,25,21370,13501,14287,7,33548,63210,50463,23,73775,72873,45293,30,23728,29711,22347,11,31541,33132,27569,14,59197,45055,40683,22,65214,67884,49663,28,23053,18430,18525,9,28038,26120,21425,11,49672,47471,61462,25,18692,13296,13598,7
3843787,3844158,NA,NA,"Npun_F3084","response regulator receiver protein",3235,2168,2560,7,1524,14,0,1,2533,3394,2560,7,2616,2040,2554,6,2056,2142,1964,5,2250,1980,819,4,2016,1186,2239,4,2919,3387,1894,7,1542,1322,1230,3,1690,1430,847,3,2359,2083,2574,6,1418,419,585,2
3844647,3845216,NA,NA,"Npun_F3085","hypothetical protein",2439,2931,0,3,1385,2743,1862,3,2668,4357,3153,5,3265,5223,1681,5,1585,1980,1683,3,2807,2632,925,3,3001,3165,3029,5,4814,5613,2613,7,1749,1779,3691,4,1381,1229,688,1,3074,4212,2775,5,1745,833,1325,2
3845547,3846191,NA,NA,"Npun_F3086","hypothetical protein",10813,31441,22042,33,16757,20237,11920,25,15368,22443,18954,29,31878,31092,24203,45,10440,9132,11845,16,18438,14759,9894,22,35514,22700,29922,45,36258,33562,38609,56,18694,11454,20095,25,10101,7132,11144,14,47036,39086,43461,66,16079,10609,9448,18
3846342,3847145,3846342,NA,"Npun_F3087","hypothetical protein",9840,23566,6945,16,7272,14691,7003,12,12949,14956,12986,16,15943,17858,16188,20,7317,5744,7385,8,12290,10565,6135,12,21743,16318,20284,24,20396,24857,24398,28,9369,8590,6871,10,6249,6937,7911,8,33887,25941,23192,34,10061,8478,7709,10
3847216,3848010,NA,NA,"Npun_F3088","hypothetical protein",12762,14366,0,11,10560,9568,5085,10,11826,11721,12642,15,16136,16482,8597,17,5802,6322,6984,8,7447,6004,4522,7,10525,10192,8805,12,17337,15637,14855,20,5827,3941,3687,5,5764,5353,5271,6,14215,12238,13272,16,4615,3219,3290,4
3848243,3848881,NA,NA,"Npun_F3089","PRC-barrel domain-containing protein",7640,11642,3943,12,3275,2310,1540,3,4987,3936,7809,8,7603,5756,8232,11,3741,4892,3708,6,3389,4454,2862,5,7810,5765,7324,10,6919,8406,7964,12,2775,3861,827,3,2599,4240,3543,5,11501,7699,9891,15,4608,4230,3286,6
3849103,3849483,NA,NA,"Npun_F3090","peptidoglycan binding domain-containing protein",8160,10495,0,16,6921,6253,4131,15,6250,9276,7457,20,10646,10173,8111,25,9000,11737,10521,27,7966,6283,5986,17,8715,7124,6722,19,9573,9491,8865,24,5292,6821,8821,18,7755,7020,6400,18,11670,12512,11655,31,4261,2966,3329,9
3850207,3849857,NA,NA,"Npun_R3091","hypothetical protein",4142,2621,853,7,246,1115,1201,2,2324,1308,1967,5,1353,1266,1545,3,1482,2060,1451,4,1457,1357,1005,3,1124,1396,1226,3,2762,2883,2966,8,912,789,2297,3,1274,1516,2158,4,4108,3875,3366,10,1266,1771,1152,3
3854673,3853834,NA,NA,"Npun_R3098","hypothetical protein",10228,8703,9123,11,2428,1538,1973,2,7096,3809,5905,6,4578,5217,5825,6,1134,1689,1765,1,1522,1624,1210,1,3110,6210,5030,5,6121,6237,7700,7,925,1801,3088,2,1889,1372,1216,1,7713,7603,6741,8,1111,1737,1784,1
3856029,3854749,NA,NA,"Npun_R3099","sodium/hydrogen exchanger",40450,34221,15391,23,1838,10011,8758,5,27916,36446,31384,24,17607,26780,13996,15,8958,10991,9322,7,16334,13554,11799,10,34309,35799,35528,27,47632,47638,40016,35,11806,8716,7019,7,17290,11255,11806,10,36456,40613,43327,31,7591,7143,5941,5
3857374,3856145,3857374,3856145,"Npun_R3100","alcohol dehydrogenase",128364,225875,244967,162,21112,33749,27024,22,211869,201043,210742,169,215545,253913,299706,208,46386,50168,44185,38,117106,94673,124144,91,461533,410152,526297,378,418553,399209,506269,358,134057,106988,95705,91,97756,95459,97366,78,653755,546814,481617,455,63184,70576,74035,56
3858176,3857718,NA,NA,"Npun_R3101","hypothetical protein",7194,12402,676,14,2479,1578,3373,5,10166,12725,11891,25,13081,13648,11972,28,2064,3118,2822,5,5134,6884,6512,13,11370,9182,13141,24,9610,15165,9063,24,2570,2316,3995,6,5390,5231,5158,11,12186,11465,16630,29,2093,1333,2656,4
3860774,3858381,NA,3858381,"Npun_R3102","glycoside hydrolase 15-related",70993,127136,115656,43,25020,28368,20541,10,104800,137247,137944,52,117631,121343,123716,50,26044,36618,34750,13,76238,67312,93982,33,181653,175783,199503,77,155642,145966,155403,63,39306,37735,36991,15,64618,68765,58585,26,148414,124584,131674,56,29737,22515,36292,12
3861984,3860776,3861984,3860775,"Npun_R3103","short-chain dehydrogenase/reductase SDR",39585,81212,68834,52,18696,18356,16813,14,60444,84707,96151,66,90852,86602,112728,80,25729,32507,29944,24,59363,52761,65061,48,163655,121350,153777,120,121813,110051,120506,97,43256,41689,47742,36,52463,51183,55027,43,130636,102795,94737,90,32734,40994,46310,33
3863020,3862184,NA,NA,"Npun_R3104","cation diffusion facilitator family transporter",7173,9890,0,6,2233,3480,4196,3,8782,14254,10898,13,6605,8107,9428,9,4834,6954,4205,6,12970,9802,12131,13,19638,14404,15483,19,13886,12521,11402,15,6788,7270,4206,7,10409,11385,8895,12,9464,7512,7376,9,8058,4750,4500,6
3863895,3863074,3864049,3863021,"Npun_R3105","short-chain dehydrogenase/reductase SDR",17836,49756,22424,36,19571,15752,9005,17,32165,65295,56581,62,45543,51555,35236,53,28795,32745,22863,34,75391,64217,82355,90,117386,80292,96179,119,63033,68498,61219,78,55393,44669,53827,62,56562,62566,49233,68,36607,28916,37996,41,40190,27043,22412,36
3864485,3865453,NA,NA,"Npun_F3106","glyoxalase/bleomycin resistance protein/dioxygenase",8333,11333,0,6,2006,7522,5216,5,5686,8204,6096,6,8599,8892,10855,9,6236,6628,5271,6,5937,5778,5050,5,9024,8411,8159,8,9408,10909,9518,10,3660,4178,1745,3,5810,5661,6218,6,10844,11352,13985,12,6641,3429,3043,4
3866138,3865500,3866160,3865454,"Npun_R3107","hypothetical protein",28065,32456,23454,43,9970,9290,16579,18,22727,39045,27623,46,31608,30169,26510,46,14323,17621,13674,23,19867,19326,20572,31,33111,25809,26499,44,33055,34047,26746,48,13612,16117,8042,19,17688,21946,19855,31,33857,31730,25059,47,18065,15873,16117,26
3867732,3866776,3867873,3866776,"Npun_R3108","SMP-30/gluconolaconase/LRE domain-containing protein",43551,87348,44526,61,29467,30160,24012,29,43337,111333,89070,84,83476,77392,80161,83,36463,44504,41168,42,63819,61146,54031,62,107634,75692,92471,96,74070,85255,53033,73,75903,62139,72960,73,76994,82479,57315,75,48057,54978,74143,61,52620,32691,32432,41
3868331,3868582,NA,NA,"Npun_F3109","hypothetical protein",873,3370,4414,11,290,1618,498,3,1625,1794,1920,7,2268,3176,907,8,1369,897,601,3,1809,1508,1034,5,3956,2125,2538,11,2677,1947,1932,8,2066,1786,0,5,798,1061,1229,4,2609,2329,2188,9,1236,1657,1756,6
3868619,3868975,3868583,3869016,"Npun_F3110","hypothetical protein",15783,36678,14685,62,5421,7223,6690,18,23173,34529,36235,87,31551,34356,44325,102,11146,11528,10457,30,30847,23656,29394,78,54785,38203,51409,134,45199,45042,38472,120,29714,22563,52113,97,24507,22381,20599,63,40462,36288,40456,109,23360,14752,14477,49
3869017,3869772,NA,NA,"Npun_F3111","zinc/iron permease",49884,53206,64773,74,16841,22453,15641,24,51251,83438,72222,91,81539,76522,96208,112,18790,22499,20485,27,39866,34295,35657,48,74959,65295,73512,94,78950,89067,72438,106,24292,19631,19668,28,35402,31944,29175,42,59994,67288,87599,94,20103,17359,13196,22
3872361,3871432,NA,NA,"Npun_R3115","phospholipase/carboxylesterase",3958,4664,4561,4,2153,771,3327,2,2956,4843,2608,3,3023,6405,4408,4,4946,5235,6080,5,4651,6173,4793,5,4736,3117,2716,3,3625,3758,3604,3,3943,3012,4714,4,4232,4136,3110,4,2116,3047,1992,2,3104,2991,1560,2
3873422,3874338,NA,NA,"Npun_F3118","transposase",18459,20116,26309,23,8589,12775,15052,13,15494,13218,13005,15,12460,13984,15151,15,10490,9794,9966,10,10636,9544,10207,11,15969,11999,14912,15,21549,22053,19262,22,11151,9831,8441,10,10946,10455,10619,11,24252,17598,24251,24,14424,17523,14458,16
3874335,3874589,NA,NA,"Npun_F3120","hypothetical protein",7516,4880,0,16,9779,8378,6902,32,4108,5008,4780,18,4403,3779,4095,16,9406,10766,8474,37,4720,5557,4067,18,3549,4514,2879,14,3328,3833,3888,14,3970,5087,3671,16,5697,5459,5375,21,5315,4380,5662,20,8059,5426,4568,23
NA,NA,3875263,3875395,"predicted RNA","-",23982,36502,34638,238,104669,121711,177390,1011,39862,34965,31964,267,29200,28684,16821,187,79797,89604,90747,652,68841,68582,61535,498,36573,34248,42495,284,30298,34011,38946,258,62391,99850,48673,528,86440,106364,105895,748,36002,28747,21925,217,60935,91622,110288,658
3875825,3875628,3875897,3875396,"Npun_R3124","hypothetical protein",58802,89836,65067,359,292270,396295,345684,1741,83106,98993,105176,483,82011,77970,112692,459,211428,240317,273919,1221,204794,193395,194371,997,115065,97104,126437,570,87367,89399,113799,489,193470,235848,168230,1005,214856,189113,256622,1112,81707,72282,81773,396,180778,278869,296439,1272
3876345,3876761,NA,NA,"Npun_F3125","hypothetical protein",784,1495,0,1,5767,10763,6323,18,2920,1597,1561,4,1716,998,1632,3,4172,3981,5059,10,2905,3777,2701,7,2252,1369,2114,4,1157,2327,1644,4,4013,3651,7534,12,3770,2749,3430,7,4162,3939,3269,9,3453,6498,6847,13
3876845,3877663,NA,NA,"Npun_F3126","hypothetical protein",10071,9375,9123,11,16502,22647,13583,21,8068,7105,6396,8,6281,5272,7745,7,26372,25989,20821,29,13071,13248,11447,15,7727,7876,7273,9,6611,6084,8192,8,13340,15584,14954,17,15863,14709,14421,18,10040,12028,13036,14,16118,10028,12158,15
3879506,3879231,3879506,3879158,"Npun_R3129","histone family protein DNA-binding protein",57012,113163,162242,401,39179,67375,51639,191,84526,80676,83053,299,118230,131597,128797,457,41357,51745,49455,172,60358,56845,58511,212,95088,97651,95338,347,123986,133632,140673,481,52015,57079,67207,212,67815,65541,68499,243,154215,159742,139316,547,53622,64350,65361,221
3880232,3879729,3880232,3879507,"Npun_R3130","hypothetical protein",88353,63294,140906,193,19308,35631,33279,58,35728,63839,45784,96,64420,80997,72362,144,27867,37151,39250,68,31205,32860,33271,64,64773,62649,77738,135,77872,101527,95320,181,32546,26612,41705,66,31054,35133,30656,64,101115,102491,98264,199,29348,30338,33421,61
3880924,3881376,NA,NA,"Npun_F3131","heat shock protein Hsp20",5958,5602,4561,11,3323,5038,7517,11,3017,3988,3307,7,4010,2047,1887,5,3624,4456,4172,9,3944,3165,2962,7,3194,4851,2907,8,2762,2673,4273,7,4103,4217,0,6,5161,5025,4145,10,3312,2936,4157,7,4453,3341,2995,7
3881815,3882576,NA,NA,"Npun_F3132","AraC family transcriptional regulator",10531,5528,0,7,17119,11978,14156,18,10157,7175,9362,11,4201,5188,4710,6,6597,8369,7890,9,11924,12324,11394,15,6970,10035,8505,11,6948,4359,6766,7,4150,6797,1646,5,12928,13176,15426,18,3502,3869,4103,5,5654,4092,7463,7
3882893,3882633,NA,NA,"Npun_R3133","hypothetical protein",3295,1181,0,5,2670,4017,1364,10,1711,2458,2315,8,1531,2363,1634,7,1501,1594,1524,5,1690,2509,2306,8,1244,1356,1308,4,962,1152,1101,4,1294,952,1725,5,1669,2091,2224,7,444,751,1361,3,1908,1498,2100,7
3883321,3882890,NA,NA,"Npun_R3134","hypothetical protein",5166,3632,4561,10,7741,11087,6814,19,7236,4285,4814,12,3434,4583,4783,9,3082,3302,3872,7,4145,4550,4331,10,3361,3898,5034,9,2250,4483,4883,8,3198,6100,6224,11,4060,5376,7089,12,3643,2958,3841,8,6242,8879,6881,16
3883880,3883419,NA,NA,"Npun_R3135","hypothetical protein",4319,5098,8828,13,5457,11779,6642,17,4938,4506,4532,10,5491,4640,5808,11,4110,3774,4958,9,4934,4895,5155,10,5778,5781,6800,13,5904,7195,6046,13,4465,4459,5109,10,5696,5158,7762,13,7176,4531,4870,11,3989,5904,8099,12
3884661,3885200,3883881,3885304,"Npun_F3137","NADPH-dependent FMN reductase",16921,18056,22160,35,10034,19431,19480,30,16994,18339,18397,33,23849,22289,28340,45,13400,13036,14839,25,10831,10074,14911,22,12210,13826,15773,25,14263,19404,22037,34,10440,11395,11122,20,13063,12746,14022,24,15749,19230,19464,33,10884,10267,12554,20
3887827,3887573,NA,NA,"Npun_R3141","hypothetical protein",6405,6492,4620,22,6149,5083,3181,18,5749,5836,6335,23,4355,5421,3712,17,4704,3980,5724,18,4769,5023,4229,18,4908,3716,4656,17,3881,3369,4195,14,3312,3547,2840,12,4675,3913,4385,16,5162,3939,5425,18,7027,5441,4998,22
3888740,3887824,NA,NA,"Npun_R3143","transposase",14600,18778,15185,17,8609,6457,10490,9,12082,13037,9358,12,11260,10867,12407,12,8613,10099,8173,9,9843,8176,6062,8,13446,13508,13696,14,16519,17475,16337,18,7474,8316,6444,8,8173,8896,9927,9,21204,14009,19514,19,12441,14869,10203,13
3890397,3889501,NA,NA,"Npun_R3144","phage integrase family protein",4107,6303,4561,5,5552,2758,6463,5,4144,3564,2865,3,2839,3709,4360,4,3048,2963,3163,3,2768,2984,3805,3,2413,3114,3735,3,3258,4562,3698,4,1647,2726,3591,2,3038,2166,3463,3,5143,3547,5505,5,2358,3415,4887,3
3890479,3890937,3890425,3891426,"Npun_F3145","XRE family transcriptional regulator",41659,36770,38758,85,15877,19844,17328,38,20608,30633,23750,54,34449,33449,26298,68,15715,20798,20493,41,14705,14132,14993,31,20451,18027,24459,45,27379,32321,21205,58,14146,12417,16679,31,16759,18760,16213,37,31870,26959,29641,64,13546,14704,17048,32
3896914,3896219,NA,NA,"Npun_R3153","ABC transporter",1342,2575,9123,6,1130,1478,1406,1,3002,1409,1049,2,725,1203,1087,1,1049,872,974,1,951,926,423,1,1308,1410,1173,1,1471,1095,1064,1,593,750,0,0,1546,828,1192,1,2751,1494,2082,3,649,147,414,0
3898386,3897058,NA,NA,"Npun_R3154","hemolysin-type calcium-binding region",4439,8677,8858,5,1233,4316,4874,2,3537,4299,3604,2,6050,6256,5250,4,3002,2932,2721,2,2763,3383,2008,2,5739,4609,6065,4,4098,7963,6613,4,2226,2475,3719,2,3300,2593,3910,2,7969,5456,5779,4,2293,3293,4025,2
3899401,3901185,NA,NA,"Npun_F3155","hypothetical protein",1708,2144,0,0,4700,3166,3565,2,3738,3711,3712,2,1957,4091,2422,1,3245,2773,2548,1,2561,3242,3217,1,2401,3086,1997,1,3784,4559,4434,2,2827,1721,2453,1,2540,3737,4186,1,2853,3396,2501,1,2145,1334,2759,1
3901285,3906132,NA,NA,"Npun_F3156","acyl transferase domain-containing protein",31349,21059,17010,4,30155,26018,22238,5,18022,34477,29045,5,27565,32079,34247,6,27334,32095,35901,6,31962,32483,37234,6,30829,21893,23311,5,18840,22156,19714,4,21564,17313,12453,3,29093,23158,28545,5,19107,13955,18742,3,18997,13949,15147,3
3906153,3906404,NA,NA,"Npun_F3157","hypothetical protein",448,0,0,0,609,0,504,1,0,217,52,0,0,212,0,0,250,158,191,0,84,61,120,0,135,112,122,0,195,146,0,0,0,47,0,0,142,347,443,1,324,300,113,0,125,182,215,0
3906627,3907394,NA,NA,"Npun_F3158","thioesterase",1114,911,4561,2,585,477,2308,1,579,98,336,0,985,929,1250,1,817,616,1611,1,1309,1226,831,1,1519,598,822,1,1237,1510,2090,2,870,1521,0,1,1264,740,1822,1,2014,1789,2814,2,609,1346,2093,1
3907410,3907640,NA,NA,"Npun_F3159","hypothetical protein",369,1028,0,2,425,0,1133,2,691,146,188,1,132,709,543,1,442,518,342,1,601,475,1306,3,553,413,980,2,633,384,561,2,613,1181,1006,4,663,690,651,2,727,890,601,3,464,1976,1204,5
3907691,3908626,NA,NA,"Npun_F3160","dehydrogenase, E1 component",2101,4588,0,2,3072,1538,4216,3,5355,3709,3027,4,2816,2789,1466,2,2669,2603,2940,2,1886,2316,2210,2,2560,2972,1979,2,3698,4125,4954,4,2991,2561,0,1,2611,3009,3187,3,1840,4681,4401,3,3500,3426,4135,3
3908611,3909642,NA,NA,"Npun_F3161","transketolase",735,1325,4532,2,1743,1518,1054,1,1730,651,1014,1,309,305,1238,0,591,815,342,0,768,550,1316,0,914,1089,787,0,679,2118,1156,1,303,960,0,0,982,847,1067,0,1218,1030,1598,1,563,1377,2982,1
3909635,3910738,NA,NA,"Npun_F3162","dehydrogenase catalytic domain-containing protein",757,284,0,0,0,746,485,0,1119,1110,443,0,391,363,341,0,466,524,1397,0,667,783,704,0,660,593,359,0,711,1372,206,0,115,336,0,0,229,91,201,0,984,538,479,0,773,2106,1558,1
3910816,3916440,NA,NA,"Npun_F3163","beta-ketoacyl synthase",12654,7280,18040,2,11977,6332,14068,1,10770,9751,7411,1,8267,8745,9740,1,6948,9407,7890,1,6871,9193,9741,1,7883,7967,8524,1,8061,10418,10456,1,6071,7626,6711,1,10577,8541,10774,1,9922,9647,12832,1,9339,8190,9322,1
3916560,3923384,NA,NA,"Npun_F3164","beta-ketoacyl synthase",14726,13536,9093,1,17736,5073,10324,1,11779,11574,10899,1,12168,12443,17714,2,10433,12652,12027,1,12048,13017,11466,1,10128,10188,10605,1,10990,13700,12987,1,7452,6368,12868,1,12055,12638,12844,1,11893,11466,13175,1,10682,8129,6856,1
3923372,3924598,NA,NA,"Npun_F3165","hydroxymethylglutaryl-coenzyme A synthase",7005,4182,0,3,6643,9175,5645,5,4142,7858,6209,4,5973,5594,5357,4,4517,5758,4627,4,6976,5420,6937,5,4767,6717,7261,5,8109,4827,7921,5,7547,4259,1701,3,8127,6696,7866,6,6622,7423,5855,5,9406,7419,8560,6
