"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
213222,213713,213206,213731,"Npun_BF199","hypothetical protein",115,116,0,0,4290,4724,2344,7,0,122,251,0,66,412,0,0,847,2193,2074,3,2099,2167,304,3,451,653,464,1,207,202,151,0,3215,6323,5389,10,8577,8230,6771,15,683,270,252,0,17194,19928,16320,36
213841,214248,213834,214293,"Npun_BF200","S23 ribosomal protein",542,1042,7151,7,1795,6721,5137,11,1395,1379,775,2,620,595,669,1,1865,3223,2530,6,3176,2011,631,4,356,235,250,0,667,579,899,1,4431,7418,1418,10,7195,9061,7684,19,631,1037,1750,2,14732,17734,15414,39
214358,218467,214358,218489,"Npun_BF201","hypothetical protein",15069,20292,13655,3,37997,126680,78295,19,11852,12529,10183,2,11082,14134,14690,3,18119,29623,30399,6,38166,34793,17391,7,13581,13049,17541,3,14558,17246,16207,3,58553,118810,37934,17,107032,151806,124826,31,30269,20177,20906,5,264262,618050,515994,113
218490,219272,218490,NA,"Npun_BF202","hypothetical protein",15939,28102,21483,27,43633,45489,41812,55,23938,24439,23406,30,22295,23710,21390,28,33731,38839,36413,46,37933,38560,31750,46,28636,30509,26460,36,25544,29776,30307,36,33508,35903,31478,42,51618,63682,49892,70,23790,23815,28345,32,63124,78357,74060,91
219547,219269,NA,NA,"Npun_BR203","hypothetical protein",10750,11073,5856,33,18242,19471,18975,67,11656,11801,12097,42,10049,11221,11918,39,17306,24465,19747,73,16666,17192,15083,58,12056,13233,11795,44,16558,19682,13783,59,15352,12254,12888,48,23530,27718,21996,87,11734,14091,14479,48,26509,19214,22804,81
220259,219495,220259,NA,"Npun_BR204","histidine kinase",14855,28131,16921,26,10683,21592,13762,20,18026,21326,14375,23,14157,20775,22138,24,11202,13719,14575,17,13671,12812,11341,16,19465,22810,23294,28,26501,30448,25853,36,16929,18907,15233,22,17553,21697,20100,25,27624,34154,28935,39,30377,32851,33071,41
220517,221170,220502,221236,"Npun_BF205","two component LuxR family transcriptional regulator",25261,34123,15273,38,92389,78213,89564,132,40385,28616,33806,52,21551,22224,14104,29,108440,120666,86970,161,81375,69286,54939,104,36165,49138,36739,62,36178,21141,30694,44,155028,138955,44922,172,92315,103535,83709,142,33012,43488,23574,51,107820,106992,100879,160
221868,221260,221955,221239,"Npun_BR206","hypothetical protein",25172,34368,35756,52,107562,125624,97167,180,48470,23763,30784,56,34850,29670,20318,46,94980,93049,86632,150,89520,69875,63656,122,40794,57154,39387,75,42289,28060,40012,60,166422,178294,79420,232,110085,120577,112894,188,32670,55516,30863,65,147287,116042,116239,207
222753,222055,222761,221965,"Npun_BR207","hypothetical protein",245,0,0,0,1194,7223,2380,5,287,406,272,0,360,592,792,0,802,1380,1291,1,1291,1961,467,1,58,694,619,0,233,305,121,0,3216,5848,3256,5,4046,4813,3516,5,691,876,869,1,10312,29951,26123,31
223946,222762,223976,222762,"Npun_BR208","hypothetical protein",1769,2787,13507,5,11236,62177,30921,29,3929,2240,2578,2,1320,1380,3205,1,6421,10937,10149,7,16352,12113,6434,9,5097,5665,7820,5,3584,4840,7259,4,34694,58099,63280,43,43057,41936,44848,36,4664,6404,3407,4,100048,305120,231681,179
224303,223977,224303,223977,"Npun_BR209","hypothetical protein",540,766,0,1,3498,14203,11373,29,553,576,983,2,358,430,185,0,1906,3683,2635,8,4306,3354,1203,9,1091,974,1287,3,1368,1680,1357,4,8311,10711,12884,32,8879,10265,12213,31,853,1670,1160,3,19546,61613,46418,130
224932,225825,NA,NA,"Npun_BF211","transposase, IS4 family protein",700,546,0,0,0,1488,140,0,379,556,245,0,408,699,674,0,493,460,534,0,484,449,456,0,298,512,347,0,345,443,255,0,462,626,1654,1,918,1235,1047,1,622,640,474,0,1273,1762,814,1
227602,225980,227602,225871,"Npun_BR212","ATPase central domain-containing protein",12187,13332,9123,7,33168,62431,33962,26,13440,13026,14853,8,11857,12907,13915,7,16404,28195,21995,13,32515,30181,16137,16,14639,14350,10298,8,11900,11063,11418,7,36684,55509,28337,24,85891,98598,65296,51,11174,9922,10963,6,144020,139242,116975,82
229416,227710,NA,NA,"Npun_BR213","plasmid recombination enzyme",41340,28369,42436,21,22254,31041,37449,17,39380,26841,30408,18,32299,31652,34702,19,18021,17717,19939,10,19629,19700,22781,12,20493,27612,29669,15,30366,33000,37009,19,8918,14130,19720,8,19972,20858,24949,12,26635,29991,32861,17,17237,23303,24631,12
230504,231004,230479,232106,"Npun_BF214","hypothetical protein",4476,6026,25544,23,3558,16424,10516,20,7246,2315,1842,7,1775,3463,2244,4,1041,1819,1918,3,2809,2398,3099,5,4699,2967,5184,8,2949,6493,6923,10,3850,5940,7938,11,3720,4513,6901,10,7704,7968,5515,14,5290,23273,21123,33
233595,232288,NA,NA,"Npun_BR216","hypothetical protein",24,0,0,0,0,0,0,0,0,11,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0
234164,234574,NA,NA,"Npun_BF218","hypothetical protein",805,262,0,0,1214,0,286,1,562,372,1327,1,828,1163,0,1,342,510,570,1,274,338,510,0,144,646,978,1,964,633,849,1,1186,751,2109,3,1258,771,581,2,821,622,1635,2,1103,510,1080,2
234772,235146,234688,235177,"Npun_BF219","hypothetical protein",3750,3472,0,6,39095,125873,55702,196,3266,5131,4463,11,3794,7008,6322,15,16333,37297,43216,86,36190,31270,14393,72,10181,7445,7511,22,5146,5467,7606,16,104098,170431,49017,287,119459,157027,118027,350,4962,3178,5053,11,297601,362155,292438,846
235971,235441,236019,235415,"Npun_BR220","hypothetical protein",11868,13421,4502,18,24953,26744,17103,43,10936,10445,11853,20,14615,14911,17294,29,17234,23595,20717,38,20296,17638,14352,32,11569,11707,12512,22,12527,15290,18089,28,29193,33662,39176,64,39552,45747,28437,71,13110,15727,11914,25,56273,40082,36789,83
236020,241200,NA,NA,"Npun_BF221","hypothetical protein",6387,8873,4502,1,22186,49935,28499,6,5857,8580,6662,1,9150,9184,8882,1,8744,14428,14653,2,13448,11679,8232,2,6736,6922,7372,1,4455,7518,6742,1,18226,37594,10383,4,33756,41372,31293,6,7968,7179,13506,1,60384,101476,74623,15
241250,242014,NA,NA,"Npun_BF222","TPR repeat-containing protein",470,84,0,0,1914,5561,1601,3,650,133,317,0,663,221,322,0,438,1509,1706,1,1605,1471,565,1,872,603,497,0,354,662,468,0,1997,2654,591,2,3579,6131,4930,6,387,701,620,0,6671,10187,9132,11
246291,242041,NA,NA,"Npun_BR223","hypothetical protein",20372,12576,8681,3,16172,11321,12861,3,13094,20921,14205,3,21500,20541,21370,4,13332,17889,17490,3,14991,19589,18296,4,21126,18605,18242,4,17732,20683,16002,4,12469,12634,7894,2,18943,17291,17548,4,13261,16278,20626,3,18409,12625,12552,3
247057,246578,NA,NA,"Npun_BR224","hypothetical protein",3421,9220,27015,27,1432,3848,3588,6,6147,3371,2694,8,3595,3803,5914,9,1757,1584,1161,3,1249,1194,1802,2,3484,4837,4923,9,4295,6059,5616,11,1118,1170,3028,3,1388,1327,1034,2,5393,3878,6532,10,1713,955,1885,3
248314,247478,248314,247478,"Npun_BR225","methyltransferase type 11",88476,72056,39052,79,36412,58244,37739,52,57374,74944,58263,75,88968,107683,101263,118,54806,64378,68377,74,65963,69415,67763,80,86002,85128,81214,100,100193,119433,98850,126,47048,42355,36368,50,70756,75783,63824,83,56595,72146,93091,88,55114,32890,34155,48
249321,249725,NA,NA,"Npun_BF227","hypothetical protein",2292,1997,0,3,2650,1050,1409,4,782,1135,984,2,2062,1980,1617,4,1387,2322,1810,4,1230,1568,1800,3,2057,1752,1201,4,1562,2172,2247,4,1233,1648,1845,3,2368,1550,1667,4,1548,1780,895,3,1600,1143,1308,3
249905,250792,NA,NA,"Npun_BF228","hypothetical protein",15764,19055,29723,24,7769,18415,11454,14,14666,12050,10996,14,10815,11481,12842,13,5484,6983,7278,7,7865,7184,7851,8,8557,6957,10743,9,12053,14759,18577,17,4902,8968,5237,7,7555,6629,8546,8,24858,20636,16563,23,7603,16646,15965,15
252164,251661,NA,NA,"Npun_BR229","hypothetical protein",4798,10660,9093,16,2169,9046,7622,12,5039,5305,4059,9,5786,5828,9284,13,4523,6515,5762,11,6903,6026,8401,14,8426,9907,8950,18,11874,9967,10836,21,7547,7729,3619,12,8132,9209,7738,16,10918,10082,11839,21,10505,9298,6623,17
253503,254513,253478,254521,"Npun_BF231","CheB methylesterase",111033,166550,119305,130,60554,79204,64529,67,134009,224212,187983,180,171315,195717,183256,181,85671,67974,66641,72,125312,114834,133490,123,193002,138707,156971,161,161424,181318,161840,166,141105,100000,69388,102,101175,89115,99105,95,101831,89361,114406,100,95272,56199,68689,72
